Composition,
Database of Origin,Unknown
Date Added,2021-03-20 18:08:58.092996
Formula,
Grain Size,
Locality,
Material Class,
Maximum Reflectance,2500.0
Minimum Reflectance,350.0
Other Information,
References,
Resolution,
Sample Description,
Sample ID,Sulfate_Jarosite_Natro9_McCollom_Ehlmann
Sample Name,Sulfate_Jarosite_Natro9_McCollom_Ehlmann
Sample Type,
Viewing Geometry,
Wavelength,Response
1248.0,0.3347
1249.0,0.3356
1250.0,0.3364
1251.0,0.3373
1252.0,0.3384
1253.0,0.3393
1254.0,0.3401
1255.0,0.341
1256.0,0.3418
1257.0,0.3426
1258.0,0.3435
1259.0,0.3445
1260.0,0.3454
1261.0,0.3464
1262.0,0.3473
1263.0,0.348
1264.0,0.3489
1265.0,0.3498
1266.0,0.3507
1267.0,0.3518
1268.0,0.3528
1269.0,0.3537
1270.0,0.3546
1271.0,0.3555
1272.0,0.3564
1273.0,0.3575
1274.0,0.3585
1275.0,0.3594
1276.0,0.3603
1277.0,0.3612
1278.0,0.3621
1279.0,0.3631
1280.0,0.3642
1281.0,0.3652
1282.0,0.3663
1283.0,0.3673
1284.0,0.3682
1285.0,0.3692
1286.0,0.3701
1287.0,0.3712
1288.0,0.3723
1289.0,0.3734
1290.0,0.3742
1291.0,0.3753
1292.0,0.3763
1293.0,0.3773
1294.0,0.3786
1295.0,0.3797
1296.0,0.3807
1297.0,0.3817
1298.0,0.3827
1299.0,0.3837
1300.0,0.3846
1301.0,0.3855
1302.0,0.3865
1303.0,0.3874
1304.0,0.3884
1305.0,0.3894
1306.0,0.3903
1307.0,0.3912
1308.0,0.3921
1309.0,0.3929
1310.0,0.3939
1311.0,0.3951
1312.0,0.396
1313.0,0.3969
1314.0,0.3979
1315.0,0.3987
1316.0,0.3998
1317.0,0.4012
1318.0,0.4023
1319.0,0.4031
1320.0,0.4041
1321.0,0.4051
1322.0,0.4061
1323.0,0.4073
1324.0,0.4084
1325.0,0.4096
1326.0,0.4105
1327.0,0.4116
1328.0,0.4128
1329.0,0.4139
1330.0,0.415
1331.0,0.4161
1332.0,0.4174
1333.0,0.4185
1334.0,0.4196
1335.0,0.4208
1336.0,0.422
1337.0,0.4231
1338.0,0.4244
1339.0,0.4256
1340.0,0.4267
1341.0,0.4278
1342.0,0.4291
1343.0,0.4302
1344.0,0.4312
1345.0,0.4324
1346.0,0.4336
1347.0,0.4347
1348.0,0.4359
1349.0,0.437
1350.0,0.4381
1351.0,0.439
1352.0,0.4401
1353.0,0.4414
1354.0,0.4424
1355.0,0.4435
1356.0,0.4445
1357.0,0.4455
1358.0,0.4464
1359.0,0.4474
1360.0,0.4484
1361.0,0.4493
1362.0,0.4504
1363.0,0.4515
1364.0,0.4526
1365.0,0.4537
1366.0,0.4547
1367.0,0.4557
1368.0,0.4568
1369.0,0.4579
1370.0,0.4589
1371.0,0.4598
1372.0,0.4608
1373.0,0.462
1374.0,0.463
1375.0,0.464
1376.0,0.465
1377.0,0.466
1378.0,0.467
1379.0,0.4681
1380.0,0.4694
1381.0,0.4705
1382.0,0.4714
1383.0,0.4725
1384.0,0.4735
1385.0,0.4746
1386.0,0.476
1387.0,0.4771
1388.0,0.4782
1389.0,0.4794
1390.0,0.4805
1391.0,0.4817
1392.0,0.483
1393.0,0.4842
1394.0,0.4853
1395.0,0.4865
1396.0,0.4877
1397.0,0.4888
1398.0,0.4899
